_id,no2,pm25,pm10,temperature,humidity,timestamp
692bd600be92235378a91e14,120.37,5.7,7.1,28.5,78.5,2025-11-30 05:28:32
692bd614be92235378a91e15,119.62,8.2,9.7,28.5,78.4,2025-11-30 05:28:52
692bd628be92235378a91e16,119.62,10.0,14.5,28.5,78.3,2025-11-30 05:29:12
692bd63cbe92235378a91e17,118.72,7.8,10.4,28.5,78.2,2025-11-30 05:29:32
692bd650be92235378a91e18,117.69,8.7,9.5,28.5,78.0,2025-11-30 05:29:52
692bd664be92235378a91e19,119.32,10.0,11.2,28.5,78.0,2025-11-30 05:30:12
692bd678be92235378a91e1a,118.13,8.6,10.3,28.5,77.9,2025-11-30 05:30:32
692bd68cbe92235378a91e1b,117.39,7.3,8.1,28.5,77.9,2025-11-30 05:30:52
692bd6a0be92235378a91e1c,118.28,6.8,7.5,28.5,78.0,2025-11-30 05:31:12
692bd6b4be92235378a91e1d,117.39,9.2,11.1,28.5,77.9,2025-11-30 05:31:32
692bd6c8be92235378a91e1e,117.54,7.5,9.4,28.5,77.8,2025-11-30 05:31:52
692bd6dcbe92235378a91e1f,117.39,6.8,7.5,28.5,77.8,2025-11-30 05:32:12
692bd6f0be92235378a91e20,116.07,8.2,9.8,28.5,78.0,2025-11-30 05:32:32
692bd704be92235378a91e21,116.66,10.3,14.3,28.5,77.9,2025-11-30 05:32:52
692bd718be92235378a91e22,114.91,10.7,20.7,28.5,78.0,2025-11-30 05:33:12
692bd72cbe92235378a91e23,118.87,9.0,11.1,28.5,77.8,2025-11-30 05:33:32
692bd740be92235378a91e24,115.05,12.9,18.4,28.5,77.7,2025-11-30 05:33:52
692bd754be92235378a91e25,114.33,7.5,9.2,28.5,77.7,2025-11-30 05:34:12
692bd768be92235378a91e26,114.19,7.6,10.6,28.5,77.7,2025-11-30 05:34:32
692bd77cbe92235378a91e27,114.91,7.6,12.7,28.5,77.6,2025-11-30 05:34:52
692bd790be92235378a91e28,114.62,11.2,18.1,28.5,77.5,2025-11-30 05:35:12
692bd7a4be92235378a91e29,114.19,6.6,7.9,28.5,77.8,2025-11-30 05:35:32
692bd7b8be92235378a91e2a,115.2,6.1,7.2,28.5,77.7,2025-11-30 05:35:52
692bd7ccbe92235378a91e2b,114.76,7.9,10.3,28.5,77.8,2025-11-30 05:36:12
692bd7e0be92235378a91e2c,123.88,8.8,9.8,28.5,77.6,2025-11-30 05:36:32
692bd7f4be92235378a91e2d,117.39,10.3,11.3,28.5,77.8,2025-11-30 05:36:52
692bd808be92235378a91e2e,115.63,7.2,8.0,28.5,77.5,2025-11-30 05:37:12
692bd81cbe92235378a91e2f,112.76,7.3,17.6,28.5,77.5,2025-11-30 05:37:32
692bd830be92235378a91e30,112.47,10.8,13.2,28.5,77.4,2025-11-30 05:37:52
692bd844be92235378a91e31,114.33,9.8,12.7,28.5,77.7,2025-11-30 05:38:12
692bd858be92235378a91e32,110.64,10.3,16.0,28.5,77.4,2025-11-30 05:38:32
692bd86cbe92235378a91e33,111.34,8.9,9.9,28.5,77.5,2025-11-30 05:38:52
692bd880be92235378a91e34,112.05,14.5,25.6,28.5,77.6,2025-11-30 05:39:12
692bd894be92235378a91e35,112.62,10.7,11.9,28.5,77.4,2025-11-30 05:39:32
692bd8a8be92235378a91e36,115.78,9.1,10.3,28.5,77.5,2025-11-30 05:39:52
692bd8bcbe92235378a91e37,111.91,7.9,8.8,28.5,77.5,2025-11-30 05:40:12
692bd8d0be92235378a91e38,112.76,9.8,10.8,28.5,77.3,2025-11-30 05:40:32
692bd8e4be92235378a91e39,111.77,9.4,10.4,28.5,77.1,2025-11-30 05:40:52
692bd8f8be92235378a91e3a,112.05,8.0,8.8,28.5,77.0,2025-11-30 05:41:12
692bd90cbe92235378a91e3b,110.36,10.6,11.8,28.5,77.0,2025-11-30 05:41:32
692bd920be92235378a91e3c,109.8,9.0,10.0,28.5,77.1,2025-11-30 05:41:52
692bd934be92235378a91e3d,108.7,10.1,12.3,28.5,77.0,2025-11-30 05:42:12
692bd948be92235378a91e3e,109.67,8.4,10.5,28.5,77.2,2025-11-30 05:42:32
692bd95cbe92235378a91e3f,111.77,8.1,9.3,28.5,77.2,2025-11-30 05:42:52
692bd970be92235378a91e40,110.36,12.2,17.3,28.5,76.9,2025-11-30 05:43:12
692bd984be92235378a91e41,110.08,8.1,9.6,28.5,76.7,2025-11-30 05:43:32
692bd998be92235378a91e42,110.36,8.5,9.4,28.5,76.8,2025-11-30 05:43:52
692bd9acbe92235378a91e43,108.7,8.2,10.9,28.6,76.9,2025-11-30 05:44:12
692bd9c0be92235378a91e44,109.25,8.0,8.9,28.5,77.0,2025-11-30 05:44:32
692bd9d4be92235378a91e45,110.5,11.8,13.2,28.6,76.8,2025-11-30 05:44:52
692bd9e8be92235378a91e46,108.97,10.0,13.8,28.6,76.8,2025-11-30 05:45:12
692bd9fcbe92235378a91e47,107.05,9.1,14.2,28.6,76.7,2025-11-30 05:45:32
692c191cbe92235378a91e48,90.76,14.1,31.2,29.5,75.4,2025-11-30 10:14:52
692c1930be92235378a91e49,90.99,8.1,9.6,29.5,75.6,2025-11-30 10:15:12
692c1944be92235378a91e4a,88.87,7.3,9.6,29.5,75.4,2025-11-30 10:15:32
692c1958be92235378a91e4b,90.52,10.7,20.1,29.5,75.3,2025-11-30 10:15:52
692c196cbe92235378a91e4c,91.47,8.4,22.2,29.5,75.2,2025-11-30 10:16:12
692c1980be92235378a91e4d,89.57,4.9,5.3,29.5,75.2,2025-11-30 10:16:32
692c1994be92235378a91e4e,90.04,8.0,9.0,29.5,75.2,2025-11-30 10:16:52
692c19a8be92235378a91e4f,90.28,7.4,9.0,29.5,75.3,2025-11-30 10:17:12
692c19bcbe92235378a91e50,86.78,5.7,6.3,29.5,75.4,2025-11-30 10:17:32
692c19d0be92235378a91e51,89.57,6.8,9.0,29.5,75.3,2025-11-30 10:17:52
692c19e4be92235378a91e52,88.28,5.9,7.8,29.5,75.5,2025-11-30 10:18:12
692c19f8be92235378a91e53,87.94,4.4,4.8,29.5,75.4,2025-11-30 10:18:32
692c1a0cbe92235378a91e54,89.22,6.6,7.4,29.5,75.4,2025-11-30 10:18:52
692c1a20be92235378a91e55,89.81,5.3,7.2,29.5,75.4,2025-11-30 10:19:12
692c1a34be92235378a91e56,88.87,10.2,37.0,29.5,75.3,2025-11-30 10:19:32
692c1a48be92235378a91e57,89.1,8.9,9.9,29.5,75.4,2025-11-30 10:19:52
692c1a5cbe92235378a91e58,89.34,9.4,10.4,29.5,75.5,2025-11-30 10:20:12
692c1a70be92235378a91e59,88.05,8.0,17.5,29.5,75.6,2025-11-30 10:20:32
692c1a84be92235378a91e5a,89.93,7.4,8.8,29.5,75.6,2025-11-30 10:20:52
692c1a98be92235378a91e5b,88.05,8.0,9.4,29.5,75.6,2025-11-30 10:21:12
692c1aacbe92235378a91e5c,86.78,6.3,7.1,29.5,75.7,2025-11-30 10:21:32
692c1ac0be92235378a91e5d,87.94,7.6,10.5,29.5,76.0,2025-11-30 10:21:52
692c1ad4be92235378a91e5e,87.47,7.3,8.1,29.5,76.0,2025-11-30 10:22:12
692c1ae8be92235378a91e5f,88.87,7.9,8.8,29.5,76.1,2025-11-30 10:22:32
692c1afcbe92235378a91e60,88.28,6.7,9.1,29.5,76.0,2025-11-30 10:22:52
692c1b10be92235378a91e61,89.22,7.4,10.8,29.5,76.0,2025-11-30 10:23:12
692c1b24be92235378a91e62,89.22,9.9,11.6,29.5,76.0,2025-11-30 10:23:32
692c1b38be92235378a91e63,88.63,9.7,26.7,29.5,76.0,2025-11-30 10:23:52
692c1b4cbe92235378a91e64,88.05,8.6,9.5,29.6,76.0,2025-11-30 10:24:12
692c1b60be92235378a91e65,88.63,8.4,10.5,29.5,76.1,2025-11-30 10:24:32
692c1b74be92235378a91e66,88.87,10.3,13.0,29.5,76.1,2025-11-30 10:24:52
692c1b88be92235378a91e67,89.34,9.0,10.0,29.5,76.1,2025-11-30 10:25:12
692c1b9cbe92235378a91e68,88.17,8.4,10.8,29.5,76.2,2025-11-30 10:25:32
692c1bb0be92235378a91e69,90.64,10.8,12.2,29.5,76.3,2025-11-30 10:25:52
692c1bc4be92235378a91e6a,93.04,8.3,9.2,29.5,76.3,2025-11-30 10:26:12
692c1bd8be92235378a91e6b,93.28,8.8,10.5,29.5,76.4,2025-11-30 10:26:32
692c1becbe92235378a91e6c,91.83,6.8,10.0,29.5,76.6,2025-11-30 10:26:52
692c1c00be92235378a91e6d,91.95,7.8,9.0,29.5,76.5,2025-11-30 10:27:12
692c1c14be92235378a91e6e,93.65,7.8,9.0,29.5,76.5,2025-11-30 10:27:32
692c1c28be92235378a91e6f,91.35,7.8,8.6,29.5,76.6,2025-11-30 10:27:52
692c1c3cbe92235378a91e70,88.05,8.8,9.7,29.5,76.7,2025-11-30 10:28:12
692c1c50be92235378a91e71,98.12,6.9,13.8,29.5,76.8,2025-11-30 10:28:32
692c1c64be92235378a91e72,98.88,8.4,9.3,29.5,76.6,2025-11-30 10:28:52
692c1c78be92235378a91e73,96.99,7.3,8.7,29.5,76.6,2025-11-30 10:29:12
692c1c8cbe92235378a91e74,96.36,8.1,10.5,29.5,76.7,2025-11-30 10:29:32
692c1ca0be92235378a91e75,96.24,10.6,15.2,29.5,76.6,2025-11-30 10:29:52
692c1cb4be92235378a91e76,96.49,7.6,21.9,29.5,76.7,2025-11-30 10:30:12
692c1cc8be92235378a91e77,96.49,9.1,11.9,29.5,76.6,2025-11-30 10:30:32
692c1cdcbe92235378a91e78,95.74,8.8,11.0,29.5,76.5,2025-11-30 10:30:52
692c1cf0be92235378a91e79,96.49,10.2,12.7,29.5,76.5,2025-11-30 10:31:12
692c1d04be92235378a91e7a,95.99,7.5,14.7,29.5,76.6,2025-11-30 10:31:32
692c1d18be92235378a91e7b,95.74,8.6,9.6,29.5,76.6,2025-11-30 10:31:52
692c1d2cbe92235378a91e7c,95.74,7.7,9.0,29.5,76.7,2025-11-30 10:32:12
692c1d40be92235378a91e7d,93.65,7.5,8.5,29.5,76.8,2025-11-30 10:32:32
692c1d54be92235378a91e7e,93.65,6.5,7.4,29.5,76.8,2025-11-30 10:32:52
692c1d68be92235378a91e7f,93.65,5.2,5.6,29.5,76.8,2025-11-30 10:33:12
692c1d7cbe92235378a91e80,95.74,9.1,13.6,29.5,76.8,2025-11-30 10:33:32
692c1d90be92235378a91e81,93.65,7.5,9.8,29.5,76.8,2025-11-30 10:33:52
692c1da4be92235378a91e82,93.65,9.7,10.5,29.5,76.8,2025-11-30 10:34:12
692c1db8be92235378a91e83,93.65,8.5,24.5,29.5,77.0,2025-11-30 10:34:32
692c1dccbe92235378a91e84,95.74,10.7,22.4,29.5,77.0,2025-11-30 10:34:52
692c1de0be92235378a91e85,95.86,9.1,10.1,29.5,76.9,2025-11-30 10:35:12
692c1df4be92235378a91e86,93.65,12.5,15.7,29.5,76.9,2025-11-30 10:35:32
692c1e08be92235378a91e87,93.65,8.6,23.6,29.5,76.9,2025-11-30 10:35:52
692c1e1cbe92235378a91e88,93.65,6.4,8.4,29.5,77.0,2025-11-30 10:36:12
692c1e30be92235378a91e89,93.65,8.3,9.1,29.5,77.0,2025-11-30 10:36:32
692c1e44be92235378a91e8a,93.65,11.3,13.4,29.5,76.8,2025-11-30 10:36:52
692c1e58be92235378a91e8b,95.74,10.7,15.0,29.5,76.9,2025-11-30 10:37:12
692c1e6cbe92235378a91e8c,93.65,8.1,11.2,29.5,77.2,2025-11-30 10:37:32
692c1e80be92235378a91e8d,93.65,11.2,12.5,29.5,77.2,2025-11-30 10:37:52
692c1e94be92235378a91e8e,93.65,7.8,8.7,29.5,77.3,2025-11-30 10:38:12
692c1ea8be92235378a91e8f,95.74,8.4,22.6,29.5,77.2,2025-11-30 10:38:32
692c1ebcbe92235378a91e90,93.65,7.9,8.9,29.5,77.1,2025-11-30 10:38:52
692c1ed0be92235378a91e91,96.86,7.8,8.6,29.5,77.1,2025-11-30 10:39:12
692c1ee4be92235378a91e92,96.49,7.4,16.2,29.5,77.1,2025-11-30 10:39:32
692c1ef8be92235378a91e93,95.86,8.0,10.3,29.5,77.2,2025-11-30 10:39:52
692c1f0cbe92235378a91e94,97.24,6.6,9.4,29.5,77.1,2025-11-30 10:40:12
692c1f20be92235378a91e95,95.86,6.4,7.1,29.5,77.1,2025-11-30 10:40:32
692c1f34be92235378a91e96,96.86,10.0,11.0,29.5,77.3,2025-11-30 10:40:52
692c1f48be92235378a91e97,96.24,7.6,8.5,29.5,77.3,2025-11-30 10:41:12
692c1f5cbe92235378a91e98,96.99,8.0,8.9,29.5,77.3,2025-11-30 10:41:32
692c1f70be92235378a91e99,96.86,8.9,9.9,29.5,77.2,2025-11-30 10:41:52
692c1f84be92235378a91e9a,93.65,7.0,8.1,29.5,77.2,2025-11-30 10:42:12
692c1f98be92235378a91e9b,93.4,9.4,11.9,29.5,77.2,2025-11-30 10:42:32
692c1facbe92235378a91e9c,95.86,9.8,10.8,29.5,77.2,2025-11-30 10:42:52
692c1fc0be92235378a91e9d,91.83,7.3,9.6,29.5,77.3,2025-11-30 10:43:12
692c1fd4be92235378a91e9e,91.83,6.9,8.6,29.5,77.4,2025-11-30 10:43:32
692c1fe8be92235378a91e9f,93.65,7.8,8.6,29.5,77.3,2025-11-30 10:43:52
692c1ffcbe92235378a91ea0,93.65,7.5,8.5,29.5,77.3,2025-11-30 10:44:12
692c2010be92235378a91ea1,93.4,7.2,7.9,29.5,77.4,2025-11-30 10:44:32
692c2024be92235378a91ea2,93.65,10.0,20.9,29.5,77.3,2025-11-30 10:44:52
692c2038be92235378a91ea3,90.04,10.3,12.8,29.5,77.2,2025-11-30 10:45:12
692c204cbe92235378a91ea4,93.65,8.4,9.2,29.5,77.3,2025-11-30 10:45:32
692c2060be92235378a91ea5,93.04,6.7,7.4,29.5,77.5,2025-11-30 10:45:52
692c2074be92235378a91ea6,91.83,8.3,9.6,29.5,77.6,2025-11-30 10:46:12
692c2088be92235378a91ea7,101.85,9.0,10.0,29.5,77.2,2025-11-30 10:46:32
692c209cbe92235378a91ea8,101.2,8.3,9.2,29.5,76.9,2025-11-30 10:46:52
692c20b0be92235378a91ea9,99.01,9.1,13.3,29.5,76.8,2025-11-30 10:47:12
692c20c4be92235378a91eaa,96.24,11.1,12.3,29.5,76.9,2025-11-30 10:47:32
692c20d8be92235378a91eab,97.36,7.9,19.3,29.5,76.8,2025-11-30 10:47:52
692c20ecbe92235378a91eac,96.49,7.2,8.8,29.5,76.8,2025-11-30 10:48:12
692c2100be92235378a91ead,95.74,8.1,9.9,29.6,76.9,2025-11-30 10:48:32
692c2114be92235378a91eae,96.36,11.4,12.6,29.5,76.8,2025-11-30 10:48:52
692c2128be92235378a91eaf,99.65,13.2,15.5,29.5,76.9,2025-11-30 10:49:12
692c213cbe92235378a91eb0,96.86,10.2,11.2,29.5,77.0,2025-11-30 10:49:32
692c2150be92235378a91eb1,97.36,9.0,10.4,29.5,77.1,2025-11-30 10:49:52
692c2164be92235378a91eb2,97.11,11.5,15.6,29.5,77.1,2025-11-30 10:50:12
692c2178be92235378a91eb3,97.62,6.4,7.7,29.5,77.1,2025-11-30 10:50:32
692c218cbe92235378a91eb4,97.49,10.2,14.5,29.5,77.2,2025-11-30 10:50:52
692c21a0be92235378a91eb5,93.65,9.7,30.2,29.5,77.2,2025-11-30 10:51:12
692c21b4be92235378a91eb6,96.36,11.1,12.0,29.5,77.2,2025-11-30 10:51:32
692c21c8be92235378a91eb7,97.87,8.0,9.4,29.5,77.3,2025-11-30 10:51:52
692c21dcbe92235378a91eb8,97.74,6.9,8.0,29.5,77.3,2025-11-30 10:52:12
692c21f0be92235378a91eb9,95.99,8.9,12.4,29.5,77.3,2025-11-30 10:52:32
692c2204be92235378a91eba,93.65,8.2,9.1,29.5,77.4,2025-11-30 10:52:52
692c2218be92235378a91ebb,96.36,6.5,7.2,29.5,77.3,2025-11-30 10:53:12
692c222cbe92235378a91ebc,93.65,8.7,14.3,29.5,77.4,2025-11-30 10:53:32
692c2240be92235378a91ebd,93.65,8.3,9.2,29.5,77.4,2025-11-30 10:53:52
692c2254be92235378a91ebe,93.65,8.1,18.8,29.5,77.5,2025-11-30 10:54:12
692c2268be92235378a91ebf,93.65,8.3,12.8,29.5,77.6,2025-11-30 10:54:32
692c227cbe92235378a91ec0,93.65,7.2,8.1,29.5,77.6,2025-11-30 10:54:52
692c2290be92235378a91ec1,95.74,11.5,18.8,29.5,77.6,2025-11-30 10:55:12
692c22a4be92235378a91ec2,96.36,5.6,6.3,29.5,77.7,2025-11-30 10:55:32
692c22b8be92235378a91ec3,93.65,7.1,7.9,29.5,77.8,2025-11-30 10:55:52
692c22ccbe92235378a91ec4,96.24,8.5,15.4,29.5,77.7,2025-11-30 10:56:12
692c22e0be92235378a91ec5,97.49,8.4,23.3,29.5,77.6,2025-11-30 10:56:32
692c22f4be92235378a91ec6,96.86,8.6,9.4,29.5,77.6,2025-11-30 10:56:52
692c2308be92235378a91ec7,97.36,7.4,8.3,29.5,77.6,2025-11-30 10:57:12
692c231cbe92235378a91ec8,96.86,6.7,7.3,29.5,77.6,2025-11-30 10:57:32
692c2330be92235378a91ec9,96.24,8.9,9.8,29.5,77.7,2025-11-30 10:57:52
692c2344be92235378a91eca,96.61,10.5,11.7,29.5,77.7,2025-11-30 10:58:12
692c2358be92235378a91ecb,96.11,9.3,13.2,29.5,77.7,2025-11-30 10:58:32
692c236cbe92235378a91ecc,97.62,8.6,10.0,29.5,77.8,2025-11-30 10:58:52
692c2380be92235378a91ecd,97.87,9.8,12.0,29.5,77.8,2025-11-30 10:59:12
692c2394be92235378a91ece,97.62,9.2,10.2,29.5,77.8,2025-11-30 10:59:32
692c23a8be92235378a91ecf,96.49,9.9,11.0,29.5,77.8,2025-11-30 10:59:52
692c23bcbe92235378a91ed0,98.63,8.8,9.8,29.5,77.9,2025-11-30 11:00:12
692c23d0be92235378a91ed1,97.87,7.7,9.6,29.5,77.9,2025-11-30 11:00:32
692c23e4be92235378a91ed2,98.12,10.3,13.0,29.5,77.8,2025-11-30 11:00:52
692c23f8be92235378a91ed3,96.49,6.7,7.4,29.5,77.8,2025-11-30 11:01:12
692c240cbe92235378a91ed4,96.61,8.3,9.2,29.5,77.8,2025-11-30 11:01:32
692c2420be92235378a91ed5,96.86,7.4,8.1,29.5,77.9,2025-11-30 11:01:52
692c2434be92235378a91ed6,97.74,8.0,10.0,29.5,77.9,2025-11-30 11:02:12
692c2448be92235378a91ed7,96.11,8.5,9.3,29.5,77.9,2025-11-30 11:02:32
692c245cbe92235378a91ed8,97.87,9.5,14.5,29.5,78.0,2025-11-30 11:02:52
692c2470be92235378a91ed9,98.38,8.7,9.6,29.5,78.0,2025-11-30 11:03:12
692c2484be92235378a91eda,97.11,10.2,13.0,29.5,78.0,2025-11-30 11:03:32
692c2498be92235378a91edb,93.65,10.4,11.6,29.5,78.1,2025-11-30 11:03:52
692c24acbe92235378a91edc,96.36,11.3,15.1,29.5,78.0,2025-11-30 11:04:12
692c24c0be92235378a91edd,97.11,6.5,7.2,29.5,78.0,2025-11-30 11:04:32
692c24d4be92235378a91ede,93.65,9.5,11.7,29.5,77.9,2025-11-30 11:04:52
692c24e8be92235378a91edf,96.99,11.7,12.8,29.5,78.0,2025-11-30 11:05:12
692c24fcbe92235378a91ee0,98.25,9.3,20.4,29.5,78.0,2025-11-30 11:05:32
692c2510be92235378a91ee1,99.78,6.6,9.0,29.5,78.0,2025-11-30 11:05:52
692c2524be92235378a91ee2,98.12,7.1,7.9,29.5,77.8,2025-11-30 11:06:12
692c2538be92235378a91ee3,97.11,7.3,10.9,29.5,77.9,2025-11-30 11:06:32
692c254cbe92235378a91ee4,97.87,9.2,12.2,29.5,77.9,2025-11-30 11:06:52
692c2560be92235378a91ee5,97.74,10.5,14.8,29.5,78.0,2025-11-30 11:07:12
692c2574be92235378a91ee6,97.11,7.7,8.5,29.5,78.1,2025-11-30 11:07:32
692c2588be92235378a91ee7,90.4,6.4,7.7,29.5,78.0,2025-11-30 11:07:52
692c259cbe92235378a91ee8,93.65,11.0,12.1,29.5,78.1,2025-11-30 11:08:12
692c25b0be92235378a91ee9,97.74,7.6,8.8,29.5,78.1,2025-11-30 11:08:32
692c25c4be92235378a91eea,98.88,11.4,12.8,29.5,78.0,2025-11-30 11:08:52
692c25d8be92235378a91eeb,97.74,10.5,12.2,29.5,78.0,2025-11-30 11:09:12
692c25ecbe92235378a91eec,98.12,6.9,7.5,29.5,78.1,2025-11-30 11:09:32
692c2600be92235378a91eed,98.12,10.3,12.0,29.5,78.2,2025-11-30 11:09:52
692c2614be92235378a91eee,93.65,8.8,9.7,29.5,78.1,2025-11-30 11:10:12
692c2628be92235378a91eef,96.49,8.0,8.9,29.5,78.1,2025-11-30 11:10:32
692c263cbe92235378a91ef0,96.49,9.4,10.3,29.5,78.1,2025-11-30 11:10:52
692c2650be92235378a91ef1,98.0,7.8,9.2,29.5,78.0,2025-11-30 11:11:12
692c2664be92235378a91ef2,96.36,6.8,12.4,29.5,78.1,2025-11-30 11:11:32
692c2678be92235378a91ef3,93.65,7.3,8.1,29.5,78.1,2025-11-30 11:11:52
692c268cbe92235378a91ef4,93.65,7.2,13.8,29.5,78.1,2025-11-30 11:12:12
692c26a0be92235378a91ef5,105.43,8.2,13.9,29.5,78.1,2025-11-30 11:12:32
692c26b4be92235378a91ef6,102.24,7.7,8.4,29.5,78.1,2025-11-30 11:12:52
692c26c8be92235378a91ef7,102.11,6.7,11.9,29.5,78.1,2025-11-30 11:13:12
692c26dcbe92235378a91ef8,100.42,7.3,8.5,29.5,78.0,2025-11-30 11:13:32
692c26f0be92235378a91ef9,100.68,9.5,12.6,29.5,78.1,2025-11-30 11:13:52
692c2704be92235378a91efa,100.29,7.7,8.9,29.5,78.1,2025-11-30 11:14:12
692c2718be92235378a91efb,100.68,7.0,7.8,29.5,78.1,2025-11-30 11:14:32
692c272cbe92235378a91efc,100.17,8.2,11.5,29.5,78.1,2025-11-30 11:14:52
692c2740be92235378a91efd,101.2,10.5,14.6,29.5,78.2,2025-11-30 11:15:12
692c2754be92235378a91efe,100.04,6.7,12.5,29.5,78.1,2025-11-30 11:15:32
692c2768be92235378a91eff,99.91,6.9,7.6,29.5,78.1,2025-11-30 11:15:52
692c277cbe92235378a91f00,99.91,10.0,11.0,29.5,78.1,2025-11-30 11:16:12
692c2790be92235378a91f01,100.42,10.2,27.2,29.5,78.1,2025-11-30 11:16:32
692c27a4be92235378a91f02,100.68,10.0,11.2,29.5,78.1,2025-11-30 11:16:52
692c27b8be92235378a91f03,101.46,5.4,5.9,29.5,78.1,2025-11-30 11:17:12
692c27ccbe92235378a91f04,100.17,7.4,8.1,29.5,78.0,2025-11-30 11:17:32
692c27e0be92235378a91f05,102.38,6.3,7.0,29.5,78.0,2025-11-30 11:17:52
692c27f4be92235378a91f06,101.59,6.8,9.9,29.5,78.1,2025-11-30 11:18:12
692c2808be92235378a91f07,101.72,8.2,9.0,29.5,78.0,2025-11-30 11:18:32
692c281cbe92235378a91f08,99.91,10.4,14.8,29.5,78.1,2025-11-30 11:18:52
692c2830be92235378a91f09,100.04,8.1,9.0,29.5,78.0,2025-11-30 11:19:12
692c2844be92235378a91f0a,99.78,8.9,13.4,29.5,77.9,2025-11-30 11:19:32
692c2858be92235378a91f0b,99.65,9.6,10.5,29.5,77.9,2025-11-30 11:19:52
692c286cbe92235378a91f0c,103.3,8.1,8.9,29.5,78.0,2025-11-30 11:20:12
692c2880be92235378a91f0d,101.85,6.1,6.6,29.5,78.0,2025-11-30 11:20:32
692c2948be92235378a91f0e,101.85,8.1,8.9,29.5,78.0,2025-11-30 11:23:52
692c295cbe92235378a91f0f,102.11,8.9,10.2,29.5,77.9,2025-11-30 11:24:12
692c2970be92235378a91f10,100.68,7.2,20.3,29.5,77.9,2025-11-30 11:24:32
692c2984be92235378a91f11,101.85,12.1,13.3,29.5,77.8,2025-11-30 11:24:52
692c2998be92235378a91f12,102.24,5.8,16.8,29.5,77.7,2025-11-30 11:25:12
692c29acbe92235378a91f13,102.51,7.3,7.9,29.5,77.9,2025-11-30 11:25:32
692c29c0be92235378a91f14,102.24,6.7,7.3,29.5,77.9,2025-11-30 11:25:52
692c29d4be92235378a91f15,101.98,8.2,10.4,29.5,77.7,2025-11-30 11:26:12
692c29e8be92235378a91f16,98.38,8.7,9.6,29.5,77.7,2025-11-30 11:26:32
692c29fcbe92235378a91f17,103.43,8.0,8.9,29.5,77.7,2025-11-30 11:26:52
692c2a10be92235378a91f18,102.77,8.4,20.5,29.5,77.8,2025-11-30 11:27:12
692c2a24be92235378a91f19,103.3,8.1,9.0,29.5,77.8,2025-11-30 11:27:32
692c2a38be92235378a91f1a,103.96,6.1,7.0,29.5,77.8,2025-11-30 11:27:52
692c2a4cbe92235378a91f1b,103.69,5.8,7.0,29.5,77.9,2025-11-30 11:28:12
692c2a60be92235378a91f1c,99.65,7.4,8.1,29.5,77.8,2025-11-30 11:28:32
692c2a74be92235378a91f1d,103.96,7.3,19.0,29.5,77.7,2025-11-30 11:28:52
692c2a88be92235378a91f1e,104.76,8.6,9.6,29.5,77.7,2025-11-30 11:29:12
692c2a9cbe92235378a91f1f,104.76,6.8,20.1,29.5,77.8,2025-11-30 11:29:32
692c2ab0be92235378a91f20,104.89,11.8,14.0,29.5,77.8,2025-11-30 11:29:52
692c2ac4be92235378a91f21,103.56,7.2,8.4,29.5,77.8,2025-11-30 11:30:12
692c2ad8be92235378a91f22,101.2,5.5,6.1,29.5,77.8,2025-11-30 11:30:32
692c2aecbe92235378a91f23,102.51,7.2,8.6,29.5,77.9,2025-11-30 11:30:52
692c2b00be92235378a91f24,104.36,6.4,7.6,29.5,77.7,2025-11-30 11:31:12
692c2b14be92235378a91f25,104.23,6.6,7.3,29.5,77.8,2025-11-30 11:31:32
692c2b28be92235378a91f26,103.56,8.4,10.5,29.5,77.8,2025-11-30 11:31:52
692c2b3cbe92235378a91f27,103.96,6.3,7.0,29.5,77.7,2025-11-30 11:32:12
692c2b50be92235378a91f28,103.56,5.7,6.6,29.5,77.7,2025-11-30 11:32:32
692c2b64be92235378a91f29,105.43,9.9,11.0,29.5,77.7,2025-11-30 11:32:52
692c2b78be92235378a91f2a,105.16,8.1,9.7,29.5,77.8,2025-11-30 11:33:12
692c2b8cbe92235378a91f2b,106.1,8.4,27.5,29.5,77.8,2025-11-30 11:33:32
692c2ba0be92235378a91f2c,105.29,5.6,6.1,29.5,77.7,2025-11-30 11:33:52
692c2bb4be92235378a91f2d,103.96,6.0,8.0,29.5,77.7,2025-11-30 11:34:12
692c2bc8be92235378a91f2e,104.36,7.3,8.1,29.5,77.8,2025-11-30 11:34:32
692c2bdcbe92235378a91f2f,105.29,7.2,9.8,29.5,77.9,2025-11-30 11:34:52
692c2bf0be92235378a91f30,104.89,7.2,7.9,29.5,77.8,2025-11-30 11:35:12
692c2c04be92235378a91f31,106.37,6.0,7.7,29.5,77.8,2025-11-30 11:35:32
692c2c18be92235378a91f32,105.29,8.2,13.1,29.5,77.9,2025-11-30 11:35:52
692c2c2cbe92235378a91f33,105.7,6.3,6.9,29.5,77.9,2025-11-30 11:36:12
692c2c40be92235378a91f34,106.24,9.7,10.8,29.5,77.9,2025-11-30 11:36:32
692c2c54be92235378a91f35,104.36,5.9,6.4,29.5,77.7,2025-11-30 11:36:52
692c2c68be92235378a91f36,106.24,9.4,15.0,29.5,77.8,2025-11-30 11:37:12
692c2c7cbe92235378a91f37,105.83,9.0,10.7,29.5,77.9,2025-11-30 11:37:32
692c2c90be92235378a91f38,103.96,8.3,19.1,29.5,77.8,2025-11-30 11:37:52
